,id,object_name,chain,object_type,address,number,latitude,longitude,district
7450,20860,Буфет «Панджшер»,нет,буфет,"город Москва, Сумской проезд, дом 8, корпус 3, строение 1",12,55.635259,37.611814,Чертаново Северное
7451,143702,Столовая,нет,столовая,"город Москва, 2-й Котляковский переулок, дом 1, строение 35",40,55.648585,37.638207,Москворечье-Сабурово
7452,21919,Комбинат питания - «Столовая Левада»,нет,столовая,"город Москва, Балаклавский проспект, дом 33",48,55.641437,37.582457,Чертаново Северное
7453,144633,Газпромнефть,нет,предприятие быстрого обслуживания,"город Москва, улица Садовники, владение 11Б",4,55.673671,37.657071,Нагатино-Садовники
7454,125437,Домино'с Пицца,да,кафе,"город Москва, Ореховый бульвар, дом 45, корпус 1",19,55.614505,37.743507,Зябликово
7455,152402,Кафе «Прайм Стар»,да,кафе,"город Москва, Дербеневская набережная, дом 7, строение 17",50,55.724059,37.650873,Даниловский
7456,26883,Чешский ресторан Стражек,нет,ресторан,"город Москва, улица Мастеркова, дом 8",96,55.70741,37.656676,Даниловский
7457,24554,ГОРОД ВЕТРОВ,нет,кафе,"город Москва, Ореховый проезд, дом 33, строение 3",72,55.618898,37.730059,Зябликово
7458,68410,Кафе «SUBWAY»,да,предприятие быстрого обслуживания,"город Москва, Нагатинская улица, владение 2А",15,55.681453,37.62484,Нагатино-Садовники
7459,29432,МФЮА «НАНО ФРЕШ»,нет,столовая,"город Москва, Варшавское шоссе, дом 81, корпус 2",36,55.656539,37.621202,Нагорный
7460,69949,Кафе «Хинкальная»,да,кафе,"город Москва, Пролетарский проспект, владение 23А",60,55.63721,37.65593,Царицыно
7461,28353,Столовая «Полисервис-МЗП»,нет,столовая,"город Москва, Каширское шоссе, дом 49",292,55.640731,37.68659,Москворечье-Сабурово
7462,28585,Столовая «Школа 2000 КДП»,нет,столовая,"город Москва, Кантемировская улица, дом 22, корпус 6",186,55.64222,37.659973,Москворечье-Сабурово
7463,23588,КАФЕ «Шамкир»,нет,кафе,"город Москва, Востряковский проезд, дом 23, корпус 2, строение 2",40,55.575505,37.656101,Бирюлёво Западное
7464,144507,Шаурма на углях,нет,предприятие быстрого обслуживания,"город Москва, проспект Андропова, дом 25А, строение 2",4,55.677641,37.664932,Нагатинский Затон
7465,152594,Бар «Боливар»,нет,ресторан,"город Москва, 1-й Автозаводский проезд, дом 4, корпус 1",90,55.704002,37.656514,Даниловский
7466,87133,Кофейня «Шоколадница»,да,кафе,"город Москва, Кировоградская улица, дом 14",46,55.622604,37.60593,Чертаново Северное
7467,151646,Предприятие быстрого обслуживания «Бургер Кинг»,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",24,55.622604,37.60593,Чертаново Северное
7468,24573,Предприятие быстрого обслуживания «Теремок»,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",48,55.622604,37.60593,Чертаново Северное
7469,23755,Предприятие быстрого обслуживания «Макдоналдс»,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",46,55.622604,37.60593,Чертаново Северное
7470,20717,Предприятие быстрого обслуживания «Бенто WOK»,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",24,55.622604,37.60593,Чертаново Северное
7471,20792,Предприятие быстрого обслуживания «KFC»,да,предприятие быстрого обслуживания,"город Москва, Кировоградская улица, дом 14",30,55.622604,37.60593,Чертаново Северное
7472,29758,СЕЗАМ,нет,кафе,"город Москва, Варшавское шоссе, дом 30, корпус 2",40,55.682793,37.622702,Нагорный
7473,146758,Кафе «Хинкальная»,нет,бар,"город Москва, Касимовская улица, дом 4",48,55.598222,37.653379,Бирюлёво Восточное
